Prediction,x,y
0,6.497976901,0.508336785
0,9.90488384,5.839183006
0,-1.702932485,-6.783817642
0,7.384868534,-4.691917317
0,-7.460739338,4.65087083
0,5.663891707,-9.933649361
0,-4.221430874,-9.127563915
0,-9.091811866,-8.842327177
0,-5.889460359,-5.325902219
0,-4.516681351,-8.626061624
1,3.352196716,0.047269281
0,7.061671694,-0.97903204
0,1.797719495,6.46882717
0,-4.326950343,-8.225588693
0,3.264170054,-7.832832134
0,-8.271574954,-6.155566595
0,-8.715924405,-3.996944038
1,1.854625333,0.156622978
1,-3.170905749,3.023274289
0,3.864548592,-4.272569846
0,1.884193705,7.528888599
0,7.802461956,0.868855236
0,-7.209285648,-7.857545748
0,5.960579085,9.191722557
0,-8.86263351,-6.853575469
1,-1.467255994,2.486194038
0,8.545346117,-2.137299262
0,-1.853609159,-7.302946976
0,-1.455316066,-8.236888534
0,8.035326572,-4.194636652
0,-2.37210579,9.958456858
0,4.548166542,4.996313847
0,-2.576203439,-9.759098244
0,-4.927567042,-7.332551298
0,-7.68763382,-6.840042305
0,-1.558884541,9.031366879
1,-0.655299642,3.858683388
0,7.217101606,-7.388512609
0,-9.746186156,-6.101099991
0,-6.569308727,-6.180729799
0,-1.844507755,5.420862619
0,-3.779257953,-7.833060162
0,-0.46578905,9.062638928
0,-7.71885006,2.804352371
0,-8.808011587,-6.377136189
0,8.455908305,7.688959856
0,-9.262281714,3.721220576
0,-3.570954808,-8.021705041
0,-8.046472439,4.959006597
1,-3.087794836,-1.139751943
0,-2.344668336,-4.92711204
0,-9.801735531,-8.588202037
0,-0.412463051,7.75711836
0,-3.868660043,-3.184577841
0,8.757418018,1.263496454
1,2.603244013,-2.656189451
0,5.713123449,-9.405759224
0,8.827762563,-9.513782582
0,2.281519855,8.929365474
0,5.243047655,-4.557914928
0,7.197059987,2.814926115
0,-9.374915347,-5.382126043
0,6.498183463,7.961959477
0,-8.204300225,-3.66662373
0,-5.449191243,-2.967710442
0,-6.143063095,8.496200677
0,5.59142877,-4.326142231
0,-6.853881145,1.326134875
0,8.507037444,2.336424837
0,-2.531185015,-4.908103497
0,-4.188955337,-4.767538742
0,6.715547198,-8.176177029
0,-7.888209879,9.270884289
1,-1.033054091,-1.242377254
0,-8.230514379,-3.22148582
0,-8.625282579,-0.442700138
0,-2.462981184,6.955619619
0,-6.242183184,8.983673665
0,8.865742892,0.895043893
0,-4.669666786,3.836208389
0,-8.93777966,7.334492839
0,7.452043969,6.108429749
0,-9.99898412,-8.916322055
0,-9.907099962,-7.780726937
0,6.045486395,-3.303497998
0,9.450155702,9.349802266
1,-2.645231557,-2.360570452
0,-0.127465621,-9.269013372
0,5.206373857,8.832273528
0,-6.966178339,3.374447208
0,-9.192045572,2.301404208
0,2.113356612,8.233597142
0,-9.921513285,2.867641017
0,-7.290596156,8.187501916
0,-8.422686348,9.520694974
0,-4.857623615,-6.145541445
0,-6.945142251,-3.707702577
0,-0.141281716,6.574484758
0,5.493246201,8.049789985
1,-2.940461472,1.021536503
1,-0.289389987,-2.107663826
0,3.975984008,7.864927812
0,-4.316429987,9.303745342
1,0.858528175,3.106342068
0,2.261585844,6.15378796
0,3.283629665,8.564752339
0,6.03808578,-8.556270209
0,-0.581616172,-9.558818994
0,-8.76517764,3.270333653
0,6.6048084,5.83432818
0,-0.741326448,5.005608859
1,-4.440076739,-1.109833949
1,-1.340052069,1.020655294
0,-3.926114177,-3.632241512
0,-5.540703037,7.44196662
1,0.785177285,-3.8614858
0,9.419707525,2.050482306
0,-4.600623376,2.95951678
0,1.516004121,6.29765418
0,3.905958531,5.954276131
0,7.019168994,4.65797531
0,6.519818106,-4.815831057
0,9.436914365,-2.524509015
1,-0.00694019,-1.365715943
1,-3.521070653,3.166705384
0,-0.785190395,-5.988915055
0,-9.709026335,-4.063822811
0,-9.378360925,2.153522036
0,8.805679247,8.958490974
0,-5.887282058,5.462958379
0,7.637738158,5.396912506
0,1.493457807,8.009964027
0,-4.214894819,8.149585857
0,-8.555413559,4.220115492
0,5.868924153,-7.489242221
0,4.934814114,-2.790683391
0,-0.126753529,9.653938178
1,-1.149045829,-3.786407048
0,-4.071231136,-8.995746826
0,0.275343111,6.737890656
0,9.637847415,1.954699406
1,1.255341016,-3.984473335
0,-7.310644973,-3.368680987
1,3.720645026,-2.534057874
0,9.07975648,3.936228557
0,-8.27295528,-1.319666746
1,2.001935812,4.06439315
0,9.590989289,-4.240864877
1,3.980333011,0.942813975
0,8.077844062,7.321012255
0,8.029362772,4.639418663
0,5.896764601,0.93414447
0,4.561274913,-3.965675966
0,-8.127975684,-4.981328564
0,-2.171441471,8.955924882
0,6.356631211,5.769809432
1,-4.694811629,-0.273006762
0,-2.032552063,-9.850440833
0,-0.834196808,9.330419413
0,7.248693044,2.372555609
0,-7.627471933,0.252027001
0,4.822609559,-6.17238022
1,-2.580013672,-1.590936315
0,1.775744461,-9.713213922
0,-5.172064941,1.331298916
0,-6.785859049,3.400673959
0,5.215184404,2.15499139
1,2.92306894,-3.53571249
0,-8.847945051,3.772930571
0,9.70566197,3.495760188
0,2.566734716,-4.360227963
0,2.906826193,4.18790977
1,3.134829405,-2.770108356
0,6.877228441,9.427259276
1,-3.646525922,0.536448393
0,-1.075250686,5.838877972
0,7.764768913,4.562326003
0,4.851810004,-5.986615489
1,-1.854027766,-2.723611828
0,4.91835306,-5.145130467
0,4.043284189,5.971273337
1,2.837808542,4.087818276
1,-2.512435737,-3.897293488
0,4.964485954,6.568812809
0,6.076895084,-0.928222525
0,5.354664906,4.855999145
0,-8.852553269,3.713017377
0,2.857458801,4.243837509
0,7.941552329,1.643871138
0,9.899002816,5.578893584
1,-2.488697151,-3.075165239
0,-4.098597302,-2.975117814
0,-4.852194138,1.975058202
0,-7.1370533,-1.379575011
0,-7.813750156,8.404373948
1,-3.657154347,0.1347497
0,8.366171027,1.656631832
0,3.404954395,9.312268353
0,-5.617316342,-0.045988972
0,-9.831813765,7.362250398
1,-2.68606346,1.200276765
0,4.861533103,-9.337511026
0,2.48085394,7.546488386
0,-7.512921691,-5.853016727
1,1.043639444,1.816997329
0,4.582337385,-5.857549175
0,8.09570385,-0.077446322
0,-9.366629249,-8.095626734
0,-5.144048159,3.420036347
0,5.078724475,1.108732426
1,-2.348446881,0.561045691
0,8.283229174,-9.075288432
0,-6.858453801,-1.419999458
1,-2.378152596,0.463089909
0,1.183906113,8.776833076
0,9.395682331,-0.284100268
0,-8.922851251,-6.297130261
0,7.428583544,4.761096514
1,-0.736534738,-0.342814211
0,8.520246951,-5.335182782
0,-1.81498943,-7.887960223
0,-8.680191632,-5.708650808
0,2.897453298,7.054446782
0,8.834166046,-1.533159951
0,-7.307418199,7.569425446
0,-8.333510778,-8.944586235
0,0.764836012,5.988761645
0,7.389541091,3.910244019
0,6.276478834,8.6307065
0,-0.828501032,9.716660761
0,8.411341444,-2.084111841
0,-0.345593792,7.24597077
0,7.95702923,0.64394178
0,4.139157467,-4.674345628
0,7.106269146,-2.912298474
0,6.407674068,-4.327179565
0,-5.164314542,-6.959197356
1,-1.5377832,4.100638373
0,5.628962078,9.639237643
0,4.735991145,-3.81345176
0,8.916432963,9.127308486
0,-4.451682501,-6.455915424
0,-1.764110393,4.713916331
0,-5.028185301,5.189355756
0,6.894363472,7.018274642
0,6.243238427,3.600763986
0,-6.746937065,7.779123303
0,5.685831335,7.575839701
0,7.055308167,6.458176315
0,-9.241488998,-2.365068811
0,-9.956523231,8.691402058
0,-4.379864636,-6.012356277
0,-5.30041682,6.912655023
0,-0.754842079,7.752542707
0,0.845581723,-8.283924218
1,1.17892695,-1.908205188
0,-5.054043036,5.089523669
0,1.298342092,5.974244434
0,0.868969438,-7.162569599
0,-2.54433719,8.874695533
0,9.770449011,8.303751559
0,7.263593939,-9.534910583
0,8.881003394,5.593835259
0,9.889233216,-6.21083521
0,5.326940981,1.219258282
0,7.019171502,4.518220337
0,7.360565267,1.053274148
0,9.007297353,7.828540652
1,-0.087261798,3.480745046
1,-2.628667462,2.802678731
0,6.584859803,7.470295919
1,-2.301169977,-1.604260913
0,6.822314517,0.807339789
0,4.774340119,-2.801558685
0,-8.391481779,8.38003413
0,3.723585166,4.959865066
0,-9.869167133,-6.903309294
0,9.047232024,-8.888470101
0,2.494877225,4.712064247
1,0.640440769,1.361308257
0,-9.329460057,-4.588040181
0,3.423472038,-8.980640044
0,4.568827099,9.04494277
0,0.072336602,6.402345459
0,-4.640464972,-6.602963593
0,9.970215268,-4.706347416
0,0.733466737,9.969144244
0,-9.799523135,-8.195281142
0,-1.564731866,6.378238158
0,6.718681694,7.997401191
0,9.785752179,1.002132381
0,3.876131583,-9.735759298
0,-5.320414032,-6.719900929
0,-8.626613245,9.859434197
0,-2.722363563,-7.995475495
0,-7.707990906,-5.822138098
0,3.015989789,4.410216627
0,-3.546200714,-6.725405102
1,-3.979620972,-2.779542773
0,-6.875556415,-8.558767226
0,6.024752797,3.154543352
0,7.911947339,-7.707121402
0,3.623737332,8.820090121
0,-7.11007809,2.56488347
0,5.962085257,-4.192108508
0,-0.108501462,6.971122083
0,-5.464150956,1.125050865
1,2.357893282,-0.711090319
0,0.6143961,5.387805375
0,-4.566524123,5.420611207
0,-0.958546676,5.967390199
0,-4.731661866,6.251143246
0,-2.88849368,-8.400343656
0,-2.40782761,6.655615763
1,0.357811178,-2.727347044
1,2.085219681,0.771065612
1,1.031243427,1.161660298
1,-0.261740915,1.586409555
0,6.867220215,7.811613068
0,1.369576476,-5.389107283
0,-8.14074791,-7.944320668
0,9.623561143,2.138311313
0,8.58845588,-2.905211012
1,-0.3971604,-0.755326669
0,-2.885409053,7.200818436
0,7.581702104,-2.178811953
0,6.137719167,9.133606637
0,-4.175075157,7.965108601
1,3.032568907,1.084454986
0,5.24702281,3.993254084
0,-5.569012847,-1.88811709
1,2.880877366,-4.031746065
0,-9.884012608,0.75878227
0,5.326100239,9.468521772
1,-1.637293588,3.691164966
0,-9.030864352,-2.344938855
0,-2.775739378,-4.735277177
1,0.830291088,-1.911125812
0,6.463132894,-7.421641729
0,5.944896237,-8.491726017
0,-9.341268387,9.89740216
0,-5.285662923,1.801558909
0,-9.505662418,-9.748711601
0,-9.805662726,-3.074967275
0,-2.63424241,-7.764498034
0,3.557339897,4.089747864
1,1.304081727,-4.450411743
0,-6.37682769,3.594106168
1,2.433255922,0.800477284
0,6.804138786,7.318509757
0,-0.202519742,-5.192545229
0,6.112928302,0.247449062
0,-5.493643762,-8.600141642
0,-8.848277411,-3.990827993
0,-3.68919613,5.688546447
0,7.063963994,0.832022222
0,0.152209314,-8.94745327
0,3.806827156,-7.735809421
1,-4.216193912,0.939245493
0,9.735914747,-6.757208553
0,-6.139456878,-2.773266017
0,5.293440808,-5.798925175
0,-7.273041498,7.542560752
0,-3.458182439,4.002027377
0,9.198228193,-0.91877902
0,-6.081896052,-1.592240731
0,-4.540374768,-2.499145017
0,7.454453662,-4.383292066
1,0.899139604,-2.071985951
0,1.606831323,-9.305757803
0,-5.133035375,-2.033132617
0,1.699471103,-5.420191497
0,7.71620825,1.764987965
0,-8.889580367,6.659658691
0,0.654169051,9.987565067
0,-5.259836778,-9.139865127
0,8.014898828,8.216425842
0,9.98066829,-3.630271868
0,-4.956539555,-4.502867008
0,-0.820163292,-9.818342809
0,-6.999050684,4.547803593
0,-6.30457967,7.907342255
1,0.99655552,0.042791912
0,-8.158806414,-3.486170595
0,6.172961867,1.144059458
0,-2.386680389,-7.032243819
0,1.459293903,6.504486386
0,5.089024418,-5.148443893
1,3.656600334,-2.438433199
0,-1.917146167,-9.050629831
0,-7.776854072,-3.218351637
0,-9.051868515,-9.610454073
0,7.388411476,4.706718849
0,-7.292529179,6.024864995
0,8.868019116,-8.452328941
0,-2.239491844,7.261228634
0,-6.340837691,4.109957614
1,-1.071132677,4.687706327
0,2.306508798,-8.566714354
0,1.40115614,-6.019422238
0,9.296738033,-0.748925552
0,5.596404662,-1.181604057
1,3.77171765,-0.025407955
0,-7.02113249,1.851022534
0,4.127857131,9.329836655
0,-6.343617147,-5.822701801
0,-1.204458224,-5.693666128
0,8.061644406,-3.427622943
0,6.164300371,-9.39690414
0,1.045967758,-8.242515921
0,4.698585295,5.970626111
0,-6.317452401,-2.568440423
0,3.708094765,-7.036796036
1,-0.267476903,4.488243527
0,-8.698090287,4.008256967
0,-8.165134668,4.12717329
1,2.744451638,-1.002114346
1,4.381557769,-0.207590065
0,5.159929861,-3.105189181
0,3.061097758,-7.279414601
0,-3.183172406,-3.941720104
1,-2.735438843,3.056908598
0,6.876073515,-2.408276711
1,-0.624319424,3.512599627
0,5.144496129,-1.690703391
0,-1.420400375,4.800219528
0,9.426674944,-4.849199648
0,1.698115416,-7.696660464
0,-7.872978874,-6.968280408
0,3.615036241,7.706406017
0,3.059853863,-9.568764936
0,-8.141548271,-0.53819516
0,-7.901333846,5.391475343
0,8.24571534,-0.281960658
0,-4.145079391,5.343776213
1,-0.204619591,-3.371927075
0,2.929441497,-4.926984084
0,-6.102187186,7.118606202
0,6.445117634,5.000795104
0,0.497729949,8.836377884
1,2.66452331,-3.651285809
1,0.446556079,1.012680773
1,-4.681998343,1.051438579
0,-5.925329192,-3.881602259
0,4.38272325,7.578791014
1,-0.943898088,4.483558766
0,-5.456904309,9.276530303
0,2.754208718,-7.640279196
0,8.905298124,-6.050378721
0,-5.626299493,-2.293625987
0,-9.272228176,2.868635761
0,-4.713704154,9.065977959
0,5.85753672,9.55589442
0,-2.763930802,6.069688755
0,-1.600390535,-9.796733328
1,0.825655595,2.050740036
1,-1.083325627,-4.386868612
1,0.30376802,-3.293412932
0,-2.094092423,-4.589270219
0,-5.723719963,-6.170983756
0,1.371552377,-6.387792999
0,-4.867451174,9.181192869
1,2.55694952,-0.106409388
1,-2.720646925,-2.185523519
0,9.88661948,3.822208662
1,-0.49019038,1.209939972
0,7.889813653,9.460562548
0,1.899188533,5.16801305
0,-7.297707116,5.441394063
0,2.278223663,-7.53372117
0,7.054110904,-0.028561084
0,-1.367541063,-9.284144074
0,4.119804249,4.98108494
1,-2.40862734,-1.84631008
0,1.553597681,-7.660866432
0,5.110405291,-3.647108274
0,-9.673223612,3.290422241
0,-7.114353498,0.766091677
0,-5.833019162,-7.928048944
1,-0.787550748,-0.796188131
0,5.270359207,-1.455358179
0,-7.861040885,6.901848772
0,-6.450554492,6.890279774
0,5.499947988,-4.229716057
0,-5.844144589,-3.269911514
0,9.175020401,5.304078496
0,-2.798281326,6.736483936
0,6.265913316,-2.491800584
0,9.990438288,-6.88001271
0,8.977000613,-4.241904274
0,0.55397166,6.108471856
0,-7.614028526,-3.67264183
1,-1.822216424,3.166186831
0,-6.527559438,8.573122207
0,9.7717,-4.075295867
1,3.351272631,3.246300416
1,0.542875633,0.301161963
0,-8.865397033,-8.682751319
1,1.217547089,0.848758756
1,-3.14364481,-0.969534467
0,9.409637911,-9.642082287
0,0.001175881,-6.248316639
1,-0.539557376,-4.030727773
1,-2.771090334,-2.252411221
1,-2.173107508,-0.168452347
0,-5.020692766,-8.687172333
0,-2.895698992,-6.989572644
0,9.190195322,-5.763291944
0,-6.939164783,7.932753562
0,-5.948732257,-2.100416858
1,-2.737889713,0.710882739
0,5.862216627,-4.985334802
1,-0.675628147,-3.074446853
0,6.669634954,-2.617053213
1,3.506402345,3.228352427
0,7.190414828,1.941405528
0,-7.663542217,-2.859987547
0,3.077704099,6.83865837
1,-4.630080088,-1.045931814
0,-9.671516288,3.435652249
1,-1.919778642,-1.375678202
1,-1.778452558,-2.640156198
1,1.62948907,-2.144154064
0,4.524705917,-6.091638054
0,5.711573255,-4.261937524
0,-3.792429695,-3.832148818
0,9.361737418,-0.220498888
0,-8.499695442,5.974387996
1,2.67454112,-3.237266736
0,0.023465748,7.710265197
0,-6.126274539,6.917243048
0,-4.777538807,-8.035176242
1,-0.666488234,-4.35971055
0,1.759374139,-6.224168348
0,5.7350588,-1.323956902
0,-7.162685665,9.71606462
0,-7.061892374,-3.546567091
0,-0.404976384,6.078938849
0,7.323647391,5.835812622
0,-9.760609197,5.754072872
0,3.094791093,9.521235579
0,9.198409913,3.408717516
1,-3.626586404,0.973091396
1,-3.65979865,2.977258131
0,7.243092847,2.722894901
1,-1.592750317,-3.106140063
1,1.33816538,3.539192454
0,7.180973585,-6.386091409
0,-3.497304915,8.888093099
0,7.815715393,0.454366963
0,-2.704024337,-7.74407118
1,2.048243448,-3.096709483
1,-1.92468303,0.123310849
0,9.810333713,9.79400821
0,8.185787462,-4.057604469
0,-6.40640926,5.465904382
0,-8.67151406,1.654860535
0,8.509243987,-7.376301705
0,-6.717308717,1.429975286
0,-4.784571218,9.26423963
0,3.51732444,-5.546927543
0,-5.853325487,-8.227069053
0,9.756720887,3.723548515
0,3.574424894,-8.072225568
0,-8.164409635,-4.069810308
0,5.726557077,-7.942295341
0,-0.607626474,-7.661064012
1,-1.323663379,0.829395929
0,-4.147947013,5.234467732
0,7.281205448,7.134501189
1,3.660509757,2.421599884
0,8.346244681,6.487915437
0,-9.020531941,6.114622732
0,3.309808513,-7.474549635
0,-6.592938625,-6.320849955
1,3.42162542,2.026084913
0,6.685236841,6.442595975
0,-8.945043527,0.912836102
0,9.282184019,-1.84084769
1,0.989407718,-1.6453814
0,6.154763438,0.155335374
1,-3.032520109,0.288985235
0,9.297628949,5.05072876
1,-1.966695141,0.2300011
0,4.37706057,-3.314775757
1,2.574991223,-3.646087306
0,-8.715878681,-5.457866743
0,8.715813543,9.988215798
0,-4.522685357,4.385884801
0,0.085708269,-9.076003508
0,-3.043000621,-8.049757428
0,-8.893474149,-7.236678528
0,-1.105978134,-8.185492639
0,8.141146461,-4.277460932
0,4.736757798,3.006162209
0,-2.43873456,9.766830536
0,7.003424905,-9.934059961
0,-8.336928609,-7.593476449
1,1.045515631,2.407101612
0,-1.122669782,-7.262597941
0,9.107771077,6.521302342
0,-7.440511449,-8.434176545
0,-7.972354478,-0.417409975
0,-3.277244706,-8.562949762
0,-6.421244046,9.029302794
0,9.831344788,-1.462038722
0,4.197964909,-6.979696059
1,1.452624479,-3.91482002
0,-0.704016327,9.552848037
1,1.328563238,-3.165056726
0,-3.410389072,-3.828330606
0,-9.553481137,-5.96399942
1,1.244356064,4.738589812
1,-3.574261194,0.97855658
0,-3.967619275,3.517287307
0,6.532529691,-3.018150951
1,1.172919821,-1.025105069
0,-8.443227281,-2.443928946
0,5.893966167,2.611258308
0,0.184109599,-5.82076319
1,-0.140927024,0.19911904
0,5.45629155,-6.055171828
1,0.28751469,0.585796853
1,-1.373151479,-0.934793085
0,8.996894375,8.433915844
1,-0.97799106,-0.755460333
0,9.255683665,3.486620335
0,2.422173889,-5.153971724
0,3.947000606,9.65532213
0,-5.985650974,-0.467612306
1,1.750205285,2.314371378
0,-3.885118564,-4.717965145
0,-4.970728578,8.582083441
0,-0.510648318,-9.041251338
0,-9.194491147,6.134354031
0,7.426513091,-2.731949537
0,-8.278367111,-4.516869664
0,-5.474796203,-8.66133221
1,-0.922352796,3.354495044
0,-6.483836904,-6.830003292
1,-0.842781105,-1.864190795
0,1.665215435,-8.751829901
0,-5.355654128,8.39001091
1,4.485555238,0.842930096
0,-4.925734387,5.429126158
0,9.401622448,6.893112581
0,2.032315532,-4.859662695
0,-5.381550169,-1.365478285
0,6.977015565,-6.91515915
0,-8.506976724,-7.752528736
0,-6.446493026,2.48835841
1,-0.901630919,-4.771451955
0,2.605949463,-8.288770389
0,-7.415135946,7.632903941
0,-3.315873282,4.914210082
0,7.015709661,3.033095128
0,-5.062081807,5.565208256
0,-0.450638189,7.953556108
0,0.446014473,-7.880197612
0,-5.594325266,4.966570041
0,4.189061103,-5.843883165
0,-8.715633494,-8.66161813
1,-1.135585385,0.364288966
0,6.814617579,7.360928
0,-7.113734766,4.179703909
0,7.610896058,-6.018620824
0,-0.395743586,5.877243244
0,-6.118324076,6.937648159
0,5.061050139,-0.67461561
0,-0.065729592,6.290154904
0,3.15208628,8.901194459
0,5.296346151,-6.22973632
0,-6.001391365,9.065060903
0,-4.647383766,5.663600569
0,4.698296132,-7.491814152
0,-5.158160355,-7.30259893
0,9.929076474,9.625430043
0,-4.08674991,-6.055585913
0,4.318009387,4.354524761
0,4.908282177,5.866119285
0,-8.31434885,3.654673142
0,-6.516253625,3.200528433
0,-3.935281933,7.213573681
0,5.665696731,-8.742160501
0,-9.170194588,-7.086036317
0,5.228979872,-8.043299548
0,-7.086395319,2.493947771
0,-9.856494257,9.815202881
0,-5.261493413,-6.283737526
0,1.44297511,9.582811744
0,4.873591144,-7.417173087
0,-6.877440994,6.872460963
0,-1.535657846,-5.294113296
1,0.341783534,4.903964576
1,-3.756188237,-2.808519417
0,-0.551986941,-6.121324425
0,1.09100608,5.365194183
0,-1.120915664,5.810830063
0,-5.546089707,-6.23260514
0,-1.330217381,-8.055662015
0,-8.444118122,-9.872896924
0,3.476284835,5.629453458
0,4.561995113,4.786048581
1,-0.702641045,-4.254856301
1,-4.048331099,0.395011018
0,3.486376356,-8.869363686
1,1.626419335,2.800548983
0,-7.401601795,3.92735794
0,-0.303639388,-8.67560648
0,-2.787571167,6.077017857
0,9.477166654,5.371132506
0,-1.923443,-8.465505237
0,2.913563245,-4.290477285
0,1.324634963,-5.894336316
1,1.388745149,0.055558922
0,-9.685445423,-9.49518405
0,-0.729392485,5.240397234
1,-1.984492466,-0.767819631
0,4.833771809,-6.15266517
0,-6.916887552,0.143089556
0,4.696965365,-2.297718928
0,9.708071357,7.784798739
0,-9.973507967,-4.961945615
0,-8.741061324,-3.160586553
0,0.503106375,-8.251940468
0,-6.697548196,-5.805363406
1,-3.493690705,1.501692438
0,0.569833064,-7.957468187
0,7.116152078,1.170753575
0,-7.110006696,-0.075646807
0,6.605034791,-7.538729517
0,1.350374207,9.949581755
0,-4.939704704,-9.040294329
1,4.443155439,0.874304324
0,-2.45135079,8.475609974
1,-1.721223241,3.241110356
0,2.13803597,-8.531839294
0,-5.183924448,9.376914195
1,-1.397650051,-4.08164877
0,8.324461877,-0.581811908
0,-6.03346366,1.262087163
1,0.275957713,2.701230893
0,-4.558808517,9.832206972
0,-1.429764003,9.850676133
0,8.040263725,5.010738973
0,-2.360005492,6.376657971
1,0.022837538,-0.262366761
0,-9.150150892,0.088301908
0,-7.743491392,5.806343094
0,-5.613886585,1.030365877
0,8.70692958,0.330017897
1,2.091596207,-3.50555847
0,-2.76705441,8.742572168
0,4.686058732,9.808949062
0,4.395555118,9.928281055
0,0.383257077,-7.462683941
1,-0.412824479,2.030803471
0,4.684518793,-7.437446562
0,6.118518292,-2.788476668
0,-6.207756319,0.799259051
0,8.623698156,4.809402313
1,-2.154351191,-3.372267368
0,-5.198283585,5.075293207
0,3.484843225,-7.417352902
0,2.997722903,8.128777049
0,3.784037962,-9.801506379
0,-6.3716766,1.054790134
1,0.725558907,3.999770702
0,-5.804210327,-5.29984433
1,-1.333416218,-1.47055835
0,9.069966871,5.850021075
0,-5.007880346,5.938209017
0,4.412941027,-7.926144681
1,2.396108658,3.590326863
1,3.217888504,0.468625586
0,-7.132634621,-2.83411851
0,-9.187725611,-1.971057391
0,9.174099503,4.74597577
1,-2.2019415,0.159494514
0,-1.935254724,-5.414721075
0,-5.390650087,-5.887919427
0,-6.461853491,-0.630467457
0,-6.585779645,0.630908334
0,-1.740235125,6.538205814
0,9.294325212,9.022445795
0,8.213059768,-3.51531847
0,-5.580754438,2.153690001
0,9.135563495,-2.508091491
0,7.496313715,6.640298972
0,-7.66858855,-7.041739207
0,-6.05455373,-5.980342947
0,6.160876884,-1.751402397
0,9.490726796,5.078456226
0,5.257779683,9.683768063
0,3.037090329,-9.67483432
0,6.359215152,-9.697047536
0,0.365801455,-6.479171114
0,-1.795892026,8.142425213
0,1.673213078,9.988269085
1,1.459044194,0.38614968
1,4.337498357,2.056482339
1,0.792974353,3.979876215
0,9.870840548,9.932278675
0,5.292500408,-2.874291651
0,3.362851313,-6.033219725
0,-8.868697063,-1.232950922
0,9.478852298,-8.739449009
1,-2.038966826,-4.293505615
1,-3.158287948,0.428432578
0,8.289955933,7.331227999
0,6.694003839,-6.040769551
0,-8.762039732,2.783296984
1,-1.431864848,2.501064065
0,7.390579081,9.844457075
0,-8.40378763,-5.576385671
0,3.867196395,5.264269434
0,1.712687876,-5.803875161
1,-2.731698864,4.011081732
0,1.482974034,-7.284983828
0,0.694219247,5.599907547
0,-5.267810765,-8.071373615
0,8.682442328,-7.342057379
0,0.970289199,9.989045091
0,-5.11700929,-6.536941846
1,2.193019864,-0.507943886
1,0.344400021,3.016227518
0,6.945772472,-3.579077116
0,-4.083004494,-8.18882003
0,-7.615683301,6.824122462
0,3.409255545,-6.219124979
0,2.766301192,6.591674286
0,-9.406763811,-2.703941981
0,-8.385807453,-7.016691673
0,-7.801993272,-0.917033587
1,1.641884751,-0.069737805
0,6.205617527,-1.815058057
0,-7.850902424,6.137183422
0,-9.997689106,-7.933109296
0,0.523948897,-6.861137741
0,-9.13932071,-0.563460607
0,-8.429302478,-0.433216996
0,0.24580839,7.643550292
0,-3.140976566,8.756618279
0,-7.508917567,-6.257320703
0,-1.793970383,7.115378512
1,4.701598427,-1.342394962
0,4.578170862,-4.246390645
0,-5.242114877,-6.130964427
0,3.368005887,-9.650414181
1,-3.680951013,-2.744202636
0,-8.622827726,-1.296302679
0,9.118695032,-7.490943052
0,9.558699264,-5.003517296
1,-2.196998273,3.03921474
0,5.599178051,2.255759005
0,-6.633003472,2.232545435
0,-0.41968784,-5.495910156
0,-5.702842183,0.953342312
0,-1.648783361,-5.18971991
0,6.235604606,5.344714089
0,2.067218981,-8.039572861
0,-5.642908061,-4.169168616
0,-4.686938128,-3.759075015
0,-7.680025007,-1.035723593
0,7.506225441,3.946716749
0,-1.6092989,5.370487586
0,-2.741682322,5.055172221
0,0.3298228,8.31308426
0,6.900406299,-7.720981383
1,4.841757349,0.202567795
0,6.024316294,-1.912028311
0,7.673757505,7.00378824
0,7.893136592,3.244983442
0,8.739678562,4.676743696
1,4.271219591,-2.141894715
0,3.517622674,8.939093349
1,0.024990401,2.757678135
0,0.682548587,-6.447610291
0,-0.270824295,5.843568947
0,6.456339179,6.319333328
0,3.26235852,-8.693872501
0,0.686858359,-6.790192306
0,-5.724521665,7.212363054
0,1.984044637,-5.742495671
0,9.434006998,-6.110281744
1,2.601094926,1.450385982
0,9.027814581,9.849140249
0,7.745531179,-6.699868195
0,-2.682266655,-6.620271114
0,9.975612664,-2.738023428
1,-1.687070731,-2.689590386
0,8.594133607,0.213526235
0,-8.877831956,-6.501005352
0,8.831118106,-2.555729443
0,9.086156746,-5.82878906
0,-5.305864593,4.494611572
1,0.983284068,-4.612130126
0,-9.80876613,-2.38765072
0,-0.293186793,8.728990302
0,-2.335888185,4.872210016
1,1.851730659,-4.290871205
1,0.388237833,0.274152906
0,4.503798523,-2.719535312
1,2.362938595,-2.635876038
1,1.522458364,-1.117283297
0,-8.330033799,-0.667305935
0,-1.764108196,-5.50699597
0,-9.091103346,-1.992210866
0,8.986201004,9.348456179
0,1.280411092,8.648076643
1,3.67889755,0.333034842
0,-5.948609127,1.118028811
0,2.410455395,-7.899631827
0,-7.299487232,-1.187459651
1,1.027593854,-0.135012087
1,-1.795243246,-3.188143345
0,8.018195629,6.349073346
1,-4.040972968,-1.17877762
1,-1.658567551,4.480923601
0,-5.763423692,-3.044002946
0,-0.512703859,6.968548824
0,-6.885612296,-4.255751816
0,-5.665577957,-6.899812939
0,5.153009416,0.412400225
0,5.638417081,-7.600806454
0,-3.066908593,9.854235687
0,-7.831414887,8.628411907
0,-5.753640252,-4.162843553
0,5.601350182,-1.890352201
0,-4.876866056,-6.699292875
0,-2.117418649,-7.100814637
0,6.418901537,6.161250622
